ID,second_category,third_category,job,손재주,미적감각,소통,문서,운영관리,신체,판단력위기대응,전문지식기술,논리,디지털,status,정밀도유형
15,미용·예식 서비스직,피부 및 체형 관리사,피부 및 체형관리사,3.2,1.4,2.7,1.0,1.3,1.5,2.5,2.7,2.3,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
16,미용·예식 서비스직,피부 및 체형 관리사,네일아티스트,3.7,3.1,1.9,0.9,1.3,1.5,1.5,2.0,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
17,미용·예식 서비스직,혼례 종사원,혼례종사원,2.1,2.4,3.5,1.0,2.0,1.5,2.4,2.0,2.2,0.1,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
18,여행·숙박·오락 서비스직,선박·열차 객실승무원,선박객실승무원,0.9,0.3,4.1,2.5,2.0,2.1,2.5,1.8,2.3,0.5,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
19,여행·숙박·오락 서비스직,선박·열차 객실승무원,열차객실승무원,0.9,0.3,4.1,2.5,2.0,2.1,2.5,1.8,2.3,0.5,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
20,여행·숙박·오락 서비스직,숙박시설 서비스원,숙박시설서비스원,1.0,0.3,4.0,1.5,2.1,2.0,1.5,1.1,1.5,1.4,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
21,여행·숙박·오락 서비스직,여행 사무원,여행사무원,0.0,0.4,3.4,3.3,2.2,0.5,2.5,1.8,2.3,2.2,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
22,여행·숙박·오락 서비스직,여행 안내원 및 해설사,자연 및 문화해설사,0.0,1.2,4.8,2.5,1.4,1.9,2.5,2.6,2.4,0.5,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
23,여행·숙박·오락 서비스직,여행 안내원 및 해설사,여행안내원,0.0,1.2,4.7,2.5,1.3,2.0,2.4,1.8,2.3,0.5,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
24,여행·숙박·오락 서비스직,여행상품 개발자,여행상품개발자,0.0,1.1,4.1,3.3,2.9,1.2,3.2,1.8,3.0,2.2,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
25,여행·숙박·오락 서비스직,오락시설 서비스원,오락시설서비스원,1.0,0.3,3.3,1.5,2.1,2.0,1.5,1.1,1.5,1.4,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
26,여행·숙박·오락 서비스직,항공기 객실승무원,항공기객실승무원,1.2,0.2,4.1,2.2,2.2,3.1,3.5,1.8,2.4,0.4,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
27,음식 서비스직,바텐더,바텐터,3.0,3.1,2.6,0.2,1.3,2.4,2.3,2.0,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
28,음식 서비스직,양식 조리사,양식조리사,3.9,3.0,1.9,0.2,1.4,3.1,2.4,2.8,2.3,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
29,음식 서비스직,음료 조리사,음료조리사,3.0,2.4,1.9,0.2,1.3,2.4,1.5,2.0,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
30,음식 서비스직,음식 배달원,음식배달원,2.3,0.5,2.1,0.3,1.4,3.3,1.5,1.2,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
31,음식 서비스직,일식 조리사,일식조리사,4.8,2.8,2.0,0.2,1.5,3.2,2.5,3.6,2.3,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
32,음식 서비스직,주방 보조원,주방보조원,3.3,0.5,1.3,0.3,1.4,3.2,1.5,1.3,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
33,음식 서비스직,주방장 및 요리 연구가,주방장,4.0,2.0,2.8,1.0,3.0,3.3,3.2,2.8,2.3,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
34,음식 서비스직,중식 조리사,중식조리사,3.9,2.2,1.9,0.2,1.4,3.2,2.4,2.8,2.3,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
35,음식 서비스직,패스트푸드 준비원,패스트푸드준비원,3.0,1.5,1.9,0.2,1.3,2.4,1.5,1.3,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
36,음식 서비스직,한식 조리사,한식조리사,3.9,2.2,1.9,0.2,1.4,3.2,2.4,2.8,2.3,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
37,음식 서비스직,홀서빙원,홀서빙원,2.3,0.5,2.8,0.3,1.4,3.3,1.5,1.2,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
38,청소 및 기타 개인서비스직,가사 도우미,가사관리사,2.3,0.5,2.8,0.3,1.4,3.3,1.5,1.2,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
39,청소 및 기타 개인서비스직,검표원,검표원,1.0,0.5,3.1,0.5,1.3,2.2,1.5,1.1,1.5,1.2,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
40,청소 및 기타 개인서비스직,계기 검침원 및 가스 점검원,계기검침원 및 가스점검원,2.5,0.5,2.0,1.0,1.4,3.2,2.5,1.9,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
41,청소 및 기타 개인서비스직,배관 세정원 및 방역원,방역원,2.5,0.5,1.3,1.0,1.4,3.2,2.5,2.0,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
42,청소 및 기타 개인서비스직,세탁원(다림질원),세탁원(다림질원),3.3,0.5,1.3,0.3,1.4,2.5,1.5,1.3,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
43,청소 및 기타 개인서비스직,주차 관리·안내원,주차관리·안내원,1.5,0.5,2.0,0.3,1.3,2.4,1.5,1.2,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
44,청소 및 기타 개인서비스직,청소원,청소원,1.5,0.5,1.3,0.3,1.3,3.1,1.5,0.5,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
45,청소 및 기타 개인서비스직,환경미화원 및 재활용품 수거원,환경미화원 및 재활용품수거원,1.5,0.5,1.4,0.3,1.4,4.0,1.5,0.5,1.5,0.0,"LLM추정(저신뢰,미검수)","보간(앵커거리기반,완만혼합)"
